Price,Prop_type,Size,Bath,Bed,City,Division
1900000,2,54,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1600000,2,70,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1950000,2,70,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1850000,2,67,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1270000,2,71,1,2,Gondomar, Fânzeres e São Pedro da Cova  
1340000,2,87,2,2,Felgueiras, Margaride (Santa Eulália)
1700000,2,80,2,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1480000,2,82,1,2,Maia, Águas Santas  
570000,2,58,2,2,Marco de Canaveses, Soalhães  
790000,2,91,2,2,Marco de Canaveses, Soalhães  
790000,2,91,2,2,Marco de Canaveses, Soalhães  
2200000,2,114,2,2,Porto, Campanhã  
1745000,2,98,1,1,Maia, Moreira  
1920000,2,106,2,3,Porto, Paranhos  
1100000,2,50,1,1,Maia, Castêlo da Maia  
1685000,2,123,2,3,Valongo, Valongo  
1980000,2,89,1,2,Vila Nova de Gaia, Arcozelo  
1800000,2,53,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1850000,2,54,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1900000,2,54,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1600000,2,70,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1950000,2,70,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1850000,2,67,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1270000,2,71,1,2,Gondomar, Fânzeres e São Pedro da Cova  
1340000,2,87,2,2,Felgueiras, Margaride (Santa Eulália)
1700000,2,80,2,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1480000,2,82,1,2,Maia, Águas Santas  
570000,2,58,2,2,Marco de Canaveses, Soalhães  
790000,2,91,2,2,Marco de Canaveses, Soalhães  
790000,2,91,2,2,Marco de Canaveses, Soalhães  
2200000,2,114,2,2,Porto, Campanhã  
1745000,2,98,1,1,Maia, Moreira  
1920000,2,106,2,3,Porto, Paranhos  
1100000,2,50,1,1,Maia, Castêlo da Maia  
1685000,2,123,2,3,Valongo, Valongo  
1980000,2,89,1,2,Vila Nova de Gaia, Arcozelo  
1800000,2,53,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1850000,2,54,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1900000,2,54,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1600000,2,70,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1950000,2,70,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1850000,2,67,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1270000,2,71,1,2,Gondomar, Fânzeres e São Pedro da Cova  
1340000,2,87,2,2,Felgueiras, Margaride (Santa Eulália)
1700000,2,80,2,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1480000,2,82,1,2,Maia, Águas Santas  
570000,2,58,2,2,Marco de Canaveses, Soalhães  
790000,2,91,2,2,Marco de Canaveses, Soalhães  
790000,2,91,2,2,Marco de Canaveses, Soalhães  
2200000,2,114,2,2,Porto, Campanhã  
1745000,2,98,1,1,Maia, Moreira  
1920000,2,106,2,3,Porto, Paranhos  
1100000,2,50,1,1,Maia, Castêlo da Maia  
1685000,2,123,2,3,Valongo, Valongo  
1980000,2,89,1,2,Vila Nova de Gaia, Arcozelo  
1800000,2,53,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1850000,2,54,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1900000,2,54,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1600000,2,70,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1950000,2,70,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1850000,2,67,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1270000,2,71,1,2,Gondomar, Fânzeres e São Pedro da Cova  
1340000,2,87,2,2,Felgueiras, Margaride (Santa Eulália)
1700000,2,80,2,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1480000,2,82,1,2,Maia, Águas Santas  
570000,2,58,2,2,Marco de Canaveses, Soalhães  
790000,2,91,2,2,Marco de Canaveses, Soalhães  
790000,2,91,2,2,Marco de Canaveses, Soalhães  
2200000,2,114,2,2,Porto, Campanhã  
1745000,2,98,1,1,Maia, Moreira  
1920000,2,106,2,3,Porto, Paranhos  
1100000,2,50,1,1,Maia, Castêlo da Maia  
1685000,2,123,2,3,Valongo, Valongo  
1980000,2,89,1,2,Vila Nova de Gaia, Arcozelo  
1800000,2,53,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1850000,2,54,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1900000,2,54,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1600000,2,70,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1950000,2,70,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1850000,2,67,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1270000,2,71,1,2,Gondomar, Fânzeres e São Pedro da Cova  
1340000,2,87,2,2,Felgueiras, Margaride (Santa Eulália)
1700000,2,80,2,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1480000,2,82,1,2,Maia, Águas Santas  
570000,2,58,2,2,Marco de Canaveses, Soalhães  
790000,2,91,2,2,Marco de Canaveses, Soalhães  
790000,2,91,2,2,Marco de Canaveses, Soalhães  
2200000,2,114,2,2,Porto, Campanhã  
1745000,2,98,1,1,Maia, Moreira  
1920000,2,106,2,3,Porto, Paranhos  
1100000,2,50,1,1,Maia, Castêlo da Maia  
1685000,2,123,2,3,Valongo, Valongo  
1980000,2,89,1,2,Vila Nova de Gaia, Arcozelo  
1800000,2,53,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1850000,2,54,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1900000,2,54,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1600000,2,70,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1950000,2,70,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1850000,2,67,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1270000,2,71,1,2,Gondomar, Fânzeres e São Pedro da Cova  
1340000,2,87,2,2,Felgueiras, Margaride (Santa Eulália)
1700000,2,80,2,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1480000,2,82,1,2,Maia, Águas Santas  
570000,2,58,2,2,Marco de Canaveses, Soalhães  
790000,2,91,2,2,Marco de Canaveses, Soalhães  
790000,2,91,2,2,Marco de Canaveses, Soalhães  
2200000,2,114,2,2,Porto, Campanhã  
1745000,2,98,1,1,Maia, Moreira  
1920000,2,106,2,3,Porto, Paranhos  
1100000,2,50,1,1,Maia, Castêlo da Maia  
1685000,2,123,2,3,Valongo, Valongo  
1980000,2,89,1,2,Vila Nova de Gaia, Arcozelo  
1800000,2,53,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1850000,2,54,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1900000,2,54,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1600000,2,70,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1950000,2,70,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1850000,2,67,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1270000,2,71,1,2,Gondomar, Fânzeres e São Pedro da Cova  
1340000,2,87,2,2,Felgueiras, Margaride (Santa Eulália)
1700000,2,80,2,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1480000,2,82,1,2,Maia, Águas Santas  
570000,2,58,2,2,Marco de Canaveses, Soalhães  
790000,2,91,2,2,Marco de Canaveses, Soalhães  
790000,2,91,2,2,Marco de Canaveses, Soalhães  
2200000,2,114,2,2,Porto, Campanhã  
1745000,2,98,1,1,Maia, Moreira  
1920000,2,106,2,3,Porto, Paranhos  
1100000,2,50,1,1,Maia, Castêlo da Maia  
1685000,2,123,2,3,Valongo, Valongo  
1980000,2,89,1,2,Vila Nova de Gaia, Arcozelo  
1800000,2,53,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1850000,2,54,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1900000,2,54,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1600000,2,70,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1950000,2,70,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1850000,2,67,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1270000,2,71,1,2,Gondomar, Fânzeres e São Pedro da Cova  
1340000,2,87,2,2,Felgueiras, Margaride (Santa Eulália)
1700000,2,80,2,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1480000,2,82,1,2,Maia, Águas Santas  
570000,2,58,2,2,Marco de Canaveses, Soalhães  
790000,2,91,2,2,Marco de Canaveses, Soalhães  
790000,2,91,2,2,Marco de Canaveses, Soalhães  
2200000,2,114,2,2,Porto, Campanhã  
1745000,2,98,1,1,Maia, Moreira  
1920000,2,106,2,3,Porto, Paranhos  
1100000,2,50,1,1,Maia, Castêlo da Maia  
1685000,2,123,2,3,Valongo, Valongo  
1980000,2,89,1,2,Vila Nova de Gaia, Arcozelo  
1800000,2,53,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1850000,2,54,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1900000,2,54,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1600000,2,70,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1950000,2,70,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1850000,2,67,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
1270000,2,71,1,2,Gondomar, Fânzeres e São Pedro da Cova  
1340000,2,87,2,2,Felgueiras, Margaride (Santa Eulália)
1700000,2,80,2,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
3390000,2,153,3,4,Vila Nova de Gaia, Gulpilhares e Valadares  
4900000,2,165,3,4,Porto, Cedofeita
3450000,2,155,3,3,Vila Nova de Gaia, Mafamude e Vilar do Paraíso  
3750000,2,129,3,3,Porto, Ramalde  
2700000,2,77,3,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
2750000,2,80,3,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
2550000,2,88,3,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
2650000,2,94,3,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
3900000,2,125,3,3,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
3750000,2,108,2,3,Porto, Bonfim  
2950000,2,63,1,2,Porto, Bonfim  
3130000,2,119,2,2,Porto, Cedofeita
2550000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2550000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2600000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2600000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2575000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2575000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
3390000,2,153,3,4,Vila Nova de Gaia, Gulpilhares e Valadares  
4900000,2,165,3,4,Porto, Cedofeita
3450000,2,155,3,3,Vila Nova de Gaia, Mafamude e Vilar do Paraíso  
3750000,2,129,3,3,Porto, Ramalde  
2700000,2,77,3,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
2750000,2,80,3,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
2550000,2,88,3,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
2650000,2,94,3,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
3900000,2,125,3,3,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
3750000,2,108,2,3,Porto, Bonfim  
2950000,2,63,1,2,Porto, Bonfim  
3130000,2,119,2,2,Porto, Cedofeita
2550000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2550000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2600000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2600000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2575000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2575000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
3390000,2,153,3,4,Vila Nova de Gaia, Gulpilhares e Valadares  
4900000,2,165,3,4,Porto, Cedofeita
3450000,2,155,3,3,Vila Nova de Gaia, Mafamude e Vilar do Paraíso  
3750000,2,129,3,3,Porto, Ramalde  
2700000,2,77,3,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
2750000,2,80,3,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
2550000,2,88,3,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
2650000,2,94,3,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
3900000,2,125,3,3,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
3750000,2,108,2,3,Porto, Bonfim  
2950000,2,63,1,2,Porto, Bonfim  
3130000,2,119,2,2,Porto, Cedofeita
2550000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2550000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2600000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2600000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2575000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2575000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
3390000,2,153,3,4,Vila Nova de Gaia, Gulpilhares e Valadares  
4900000,2,165,3,4,Porto, Cedofeita
3450000,2,155,3,3,Vila Nova de Gaia, Mafamude e Vilar do Paraíso  
3750000,2,129,3,3,Porto, Ramalde  
2700000,2,77,3,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
2750000,2,80,3,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
2550000,2,88,3,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
2650000,2,94,3,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
3900000,2,125,3,3,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
3750000,2,108,2,3,Porto, Bonfim  
2950000,2,63,1,2,Porto, Bonfim  
3130000,2,119,2,2,Porto, Cedofeita
2550000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2550000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2600000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2600000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2575000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2575000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
3390000,2,153,3,4,Vila Nova de Gaia, Gulpilhares e Valadares  
4900000,2,165,3,4,Porto, Cedofeita
3450000,2,155,3,3,Vila Nova de Gaia, Mafamude e Vilar do Paraíso  
3750000,2,129,3,3,Porto, Ramalde  
2700000,2,77,3,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
2750000,2,80,3,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
2550000,2,88,3,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
2650000,2,94,3,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
3900000,2,125,3,3,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
3750000,2,108,2,3,Porto, Bonfim  
2950000,2,63,1,2,Porto, Bonfim  
3130000,2,119,2,2,Porto, Cedofeita
2550000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2550000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2600000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2600000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2575000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2575000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
3390000,2,153,3,4,Vila Nova de Gaia, Gulpilhares e Valadares  
4900000,2,165,3,4,Porto, Cedofeita
3450000,2,155,3,3,Vila Nova de Gaia, Mafamude e Vilar do Paraíso  
3750000,2,129,3,3,Porto, Ramalde  
2700000,2,77,3,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
2750000,2,80,3,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
2550000,2,88,3,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
2650000,2,94,3,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
3900000,2,125,3,3,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
3750000,2,108,2,3,Porto, Bonfim  
2950000,2,63,1,2,Porto, Bonfim  
3130000,2,119,2,2,Porto, Cedofeita
2550000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2550000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2600000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2600000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2575000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2575000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
3390000,2,153,3,4,Vila Nova de Gaia, Gulpilhares e Valadares  
4900000,2,165,3,4,Porto, Cedofeita
3450000,2,155,3,3,Vila Nova de Gaia, Mafamude e Vilar do Paraíso  
3750000,2,129,3,3,Porto, Ramalde  
2700000,2,77,3,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
2750000,2,80,3,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
2550000,2,88,3,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
2650000,2,94,3,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
3900000,2,125,3,3,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
3750000,2,108,2,3,Porto, Bonfim  
2950000,2,63,1,2,Porto, Bonfim  
3130000,2,119,2,2,Porto, Cedofeita
2550000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2550000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2600000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2600000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2575000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2575000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
3390000,2,153,3,4,Vila Nova de Gaia, Gulpilhares e Valadares  
4900000,2,165,3,4,Porto, Cedofeita
3450000,2,155,3,3,Vila Nova de Gaia, Mafamude e Vilar do Paraíso  
3750000,2,129,3,3,Porto, Ramalde  
2700000,2,77,3,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
2750000,2,80,3,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
2550000,2,88,3,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
2650000,2,94,3,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
3900000,2,125,3,3,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
3750000,2,108,2,3,Porto, Bonfim  
2950000,2,63,1,2,Porto, Bonfim  
3130000,2,119,2,2,Porto, Cedofeita
2550000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2550000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2600000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2600000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2575000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2575000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
3390000,2,153,3,4,Vila Nova de Gaia, Gulpilhares e Valadares  
4900000,2,165,3,4,Porto, Cedofeita
3450000,2,155,3,3,Vila Nova de Gaia, Mafamude e Vilar do Paraíso  
3750000,2,129,3,3,Porto, Ramalde  
2700000,2,77,3,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
2750000,2,80,3,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
2550000,2,88,3,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
2650000,2,94,3,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
3900000,2,125,3,3,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
3750000,2,108,2,3,Porto, Bonfim  
2950000,2,63,1,2,Porto, Bonfim  
3130000,2,119,2,2,Porto, Cedofeita
2550000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2550000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2600000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2600000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2575000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2575000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
3390000,2,153,3,4,Vila Nova de Gaia, Gulpilhares e Valadares  
4900000,2,165,3,4,Porto, Cedofeita
3450000,2,155,3,3,Vila Nova de Gaia, Mafamude e Vilar do Paraíso  
3750000,2,129,3,3,Porto, Ramalde  
2700000,2,77,3,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
2750000,2,80,3,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
2550000,2,88,3,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
2650000,2,94,3,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
3900000,2,125,3,3,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
3750000,2,108,2,3,Porto, Bonfim  
2950000,2,63,1,2,Porto, Bonfim  
3130000,2,119,2,2,Porto, Cedofeita
2550000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2550000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2600000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2600000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2575000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2575000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
3390000,2,153,3,4,Vila Nova de Gaia, Gulpilhares e Valadares  
4900000,2,165,3,4,Porto, Cedofeita
3450000,2,155,3,3,Vila Nova de Gaia, Mafamude e Vilar do Paraíso  
3750000,2,129,3,3,Porto, Ramalde  
2700000,2,77,3,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
2750000,2,80,3,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
2550000,2,88,3,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
2650000,2,94,3,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
3900000,2,125,3,3,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
3750000,2,108,2,3,Porto, Bonfim  
2950000,2,63,1,2,Porto, Bonfim  
3130000,2,119,2,2,Porto, Cedofeita
2550000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2550000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2600000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2600000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2575000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
2575000,2,130,3,3,Gondomar, Fânzeres e São Pedro da Cova  
3390000,2,153,3,4,Vila Nova de Gaia, Gulpilhares e Valadares  
4900000,2,165,3,4,Porto, Cedofeita
3450000,2,155,3,3,Vila Nova de Gaia, Mafamude e Vilar do Paraíso  
3750000,2,129,3,3,Porto, Ramalde  
2700000,2,77,3,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
2750000,2,80,3,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
